sender,receiver,receiver_2,event_day,rec_pub_day,rec_pub_year,rec_pub_day_2,rec_pub_year_2,lag,lag_2,jac_sim,jac_sim_2,cumu_cit_rec,cumu_cit_rec_2,rec_outd,rec_outd_2,tfe,tfe_2,sim,sim_2
4909649,4549826,4182099,5192,3589,1985,1468,1980,1603,3724,1.0,0.0,4,7.0,8,1,91,693.0,0.42924603819847107,0.3030456006526947
4910745,4786951,4812499,5192,4709,1988,4821,1989,483,371,1.0,0.0,1,1.0,3,11,483,371.0,0.5269333720207214,0.07125680148601532
4914678,4244784,4448959,5206,1839,1981,3057,1984,3367,2149,1.0,0.0,6,2.0,2,2,77,1512.0,0.5584539175033569,0.13380490243434906
4916805,4312692,4612920,5220,2217,1982,3918,1986,3003,1302,0.0,0.0,6,2.0,1,9,637,749.0,0.5856418013572693,0.04437590017914772
4918310,4628205,4330500,5220,3995,1986,2329,1982,1225,2891,1.0,0.0,2,2.0,3,2,714,168.0,0.5318365693092346,0.20399713516235352
4927547,4810380,4643586,5255,4814,1989,4065,1987,441,1190,1.0,0.0,1,2.0,5,3,441,413.0,0.2353818118572235,0.1375994235277176
4929507,4267210,4359677,5262,1958,1981,2511,1982,3304,2751,0.0,0.0,5,3.0,1,3,147,1960.0,0.5371025204658508,-0.09139670431613922
4929706,4485227,4568012,5262,3253,1984,3687,1986,2009,1575,1.0,0.0,3,2.0,1,3,819,406.0,0.4405926465988159,0.24169467389583588
4934770,4409435,4059176,5283,2840,1983,691,1977,2443,4592,0.0,0.0,11,3.0,2,1,49,1218.0,0.5302268862724304,0.2150847166776657
4936920,4574819,4409082,5290,3722,1986,2840,1983,1568,2450,1.0,0.0,1,1.0,5,4,1568,2450.0,0.31386610865592957,0.2502823770046234
4939203,4336145,4643998,5297,2364,1982,4065,1987,2933,1232,0.0,0.0,19,4.0,3,2,35,357.0,0.5060796737670898,0.23906534910202026
4944804,4447269,4103184,5325,3050,1984,936,1978,2275,4389,1.0,0.0,9,1.0,5,1,273,4389.0,0.5984023809432983,0.19426150619983673
4945728,4524585,4660076,5332,3463,1985,4128,1987,1869,1204,1.0,0.0,2,2.0,3,2,1092,1036.0,0.6475222110748291,0.2862313985824585
4949748,4273151,4739308,5346,1993,1981,4492,1988,3353,854,0.0,0.0,3,2.0,1,2,448,133.0,0.3412622809410095,0.24497558176517487
4950629,4659682,4298312,5346,4128,1987,2133,1981,1218,3213,0.5,0.0,2,7.0,13,3,819,399.0,0.480853408575058,0.14172986149787903
4951903,4659045,4555018,5353,4128,1987,3617,1985,1225,1736,1.0,1.0,6,5.0,6,4,210,14.0,0.4861416220664978,0.4621013104915619
4953901,4869087,4065156,5360,5017,1989,726,1977,343,4634,1.0,0.0,1,3.0,2,2,343,3248.0,0.5037639737129211,0.2182544469833374
4959060,4683274,4804339,5381,4226,1987,4793,1989,1155,588,0.0,0.0,5,2.0,2,6,308,42.0,0.5946914553642273,0.23966971039772034
4958911,4506956,4482072,5381,3372,1985,3239,1984,2009,2142,0.5,0.0,8,3.0,6,1,189,567.0,0.6507318615913391,0.14621134102344513
4959791,4580134,4182262,5381,3743,1986,1468,1980,1638,3913,1.0,0.0,16,10.0,43,4,273,231.0,0.21846188604831696,0.2444712072610855
4962324,4712197,4321529,5395,4359,1987,2273,1982,1036,3122,0.0,0.0,4,7.0,3,1,231,273.0,0.11274641752243042,0.3166061341762543
4961618,4841778,4862430,5395,4926,1989,4989,1989,469,406,0.0,0.0,1,2.0,4,2,469,49.0,0.34856849908828735,0.242420956492424
4965793,4779267,4252915,5409,4674,1988,1881,1981,735,3528,1.0,0.0,2,2.0,4,2,196,1890.0,0.5558061003684998,0.06902372092008591
4968044,4311315,4052671,5423,2210,1982,642,1977,3213,4781,1.0,0.0,3,2.0,1,1,56,1785.0,0.7190583348274231,0.19339653849601746
4969439,4257377,4109249,5430,1909,1981,964,1978,3521,4466,1.0,0.0,34,1.0,3,1,280,4466.0,0.6591771245002747,0.2953026592731476
4971799,4769028,4801582,5437,4632,1988,4779,1989,805,658,1.0,1.0,2,2.0,5,2,259,49.0,0.5528286099433899,0.2720220386981964
4976412,4660813,4763101,5458,4135,1987,4604,1988,1323,854,1.0,0.0,5,1.0,5,2,98,854.0,0.43008947372436523,0.158365860581398
4980848,4617640,4008799,5472,3939,1986,418,1977,1533,5054,1.0,0.0,8,2.0,1,1,126,2520.0,0.5521115660667419,0.10093101859092712
4983376,4130715,4097890,5486,1083,1978,908,1978,4403,4578,0.5,0.0,2,9.0,1,2,1442,1351.0,0.2110862135887146,0.2125568836927414
4985518,4522997,4238661,5493,3449,1985,1804,1980,2044,3689,1.0,0.0,6,5.0,1,3,630,266.0,0.4364210367202759,0.37413689494132996
4992650,4125765,3986923,5521,1048,1978,292,1976,4473,5229,1.0,0.0,9,2.0,2,1,77,4634.0,0.5372931957244873,0.0932224914431572
4991675,4566552,4226874,5521,3680,1986,1741,1980,1841,3780,1.0,0.0,3,2.0,2,2,35,2114.0,0.7166894674301147,0.06077522039413452
4993921,4695230,4899098,5528,4282,1987,5150,1990,1246,378,1.0,0.0,1,1.0,3,4,1246,378.0,0.4437776207923889,0.22003169357776642
4997112,4726491,4883983,5542,4436,1988,5080,1989,1106,462,0.0,0.0,1,1.0,2,4,1106,462.0,0.46173718571662903,0.20363923907279968
5001480,4113997,4230778,5556,985,1978,1762,1980,4571,3794,0.3333333333333333,0.0,9,5.0,1,4,357,1645.0,0.4082639217376709,0.22207587957382202
5000771,4793897,4140017,5556,4744,1988,1146,1979,812,4410,0.5,0.0,2,2.0,3,1,91,2485.0,0.4424136281013489,0.06563600152730942
5005123,4399352,4049987,5570,2784,1983,628,1977,2786,4942,1.0,0.0,14,2.0,7,1,161,868.0,0.6102502942085266,0.33820950984954834
5006167,4507392,4699004,5577,3372,1985,4303,1987,2205,1274,0.0,0.0,3,1.0,6,3,889,1274.0,0.3672731816768646,0.14511264860630035
5008334,4657979,4004130,5584,4121,1987,383,1977,1463,5201,1.0,0.0,2,3.0,30,1,560,1561.0,0.5670506954193115,0.391571581363678
5010028,4764479,4406727,5591,4611,1988,2826,1983,980,2765,1.0,0.0,2,8.0,6,4,7,98.0,0.5016014575958252,0.1455898880958557
5009031,4414776,4749298,5591,2875,1983,4541,1988,2716,1050,1.0,0.0,4,2.0,2,1,882,742.0,0.5091835260391235,0.10708483308553696
5012168,4878004,4163023,5598,5052,1989,1307,1979,546,4291,0.0,0.0,1,5.0,3,1,546,532.0,0.30417874455451965,-0.03308242931962013
5018754,4435012,4045542,5626,2987,1984,607,1977,2639,5019,0.0,0.0,6,4.0,1,2,826,532.0,0.553807258605957,0.16180996596813202
5018401,4378578,4351285,5626,2644,1983,2462,1982,2982,3164,0.3333333333333333,0.0,5,3.0,8,7,1477,231.0,0.3222595751285553,0.1803118884563446
5019728,4733105,4743793,5626,4464,1988,4513,1988,1162,1113,1.0,0.0,3,1.0,2,3,819,1113.0,0.5158284306526184,0.0635838732123375
5021254,4470345,4095125,5633,3176,1984,894,1978,2457,4739,1.0,0.0,7,6.0,1,1,84,1813.0,0.4278969168663025,0.1850295066833496
5022720,4689726,4799585,5640,4254,1987,4772,1989,1386,868,1.0,0.0,2,1.0,4,3,539,868.0,0.601860523223877,0.08853954821825027
5025481,4903145,4820019,5647,5164,1990,4849,1989,483,798,0.0,0.0,1,1.0,12,1,483,798.0,0.5001401901245117,0.32611072063446045
5024460,4717173,4630604,5647,4387,1988,4009,1986,1260,1638,1.0,0.0,7,4.0,8,1,0,168.0,0.6946473717689514,0.3730180859565735
5024244,4289150,4827876,5647,2084,1981,4877,1989,3563,770,1.0,0.0,2,2.0,2,1,2625,308.0,0.6487424373626709,0.3574832081794739
5026375,4368734,4201096,5654,2574,1983,1587,1980,3080,4067,0.5,0.0,10,4.0,3,2,28,2149.0,0.46573010087013245,0.4172888398170471
5026744,4440829,4308108,5654,3015,1984,2189,1981,2639,3465,0.0,0.0,1,2.0,1,1,2639,2457.0,0.389514297246933,0.14296677708625793
5027087,4410860,4747497,5654,2847,1983,4534,1988,2807,1120,1.0,0.0,8,3.0,1,2,182,14.0,0.5891621112823486,0.2560567855834961
5029111,4809159,4621373,5661,4807,1989,3960,1986,854,1701,1.0,0.0,5,6.0,8,10,70,21.0,0.40641549229621887,0.2936834394931793
5030457,4405798,4176259,5668,2819,1983,1426,1979,2849,4242,0.0,0.0,2,2.0,1,4,1491,3388.0,0.5412916541099548,0.08001993596553802
5032605,4965268,4902072,5675,5409,1990,5164,1990,266,511,1.0,0.0,1,1.0,5,1,266,511.0,0.9913021326065063,0.04197606071829796
5033560,4505342,4558869,5682,3365,1985,3638,1985,2317,2044,1.0,0.0,19,11.0,8,4,28,28.0,0.6417732834815979,0.40079182386398315
5034732,4837551,4452535,5682,4905,1989,3078,1984,777,2604,0.0,0.0,10,1.0,4,1,21,2604.0,0.8887112140655518,0.22318992018699646
5042460,4721107,4318811,5717,4408,1988,2259,1982,1309,3458,1.0,0.0,2,2.0,2,1,203,2254.0,0.5725393295288086,0.2511320114135742
5043816,4691253,4427840,5717,4261,1987,2945,1984,1456,2772,1.0,0.0,12,2.0,22,6,14,686.0,0.6025142073631287,0.3270359933376312
5042993,4948400,4484942,5717,5339,1990,3253,1984,378,2464,1.0,0.0,2,3.0,8,3,112,1477.0,0.7782887816429138,0.18457162380218506
5045730,4656375,4143811,5724,4114,1987,1167,1979,1610,4557,1.0,0.0,7,5.0,7,2,7,42.0,0.5993224382400513,0.2594442367553711
5050967,4884867,4624291,5745,5087,1989,3981,1986,658,1764,0.0,0.0,2,6.0,9,1,168,224.0,0.6106516718864441,-0.010314197279512882
5052388,4890617,4883724,5752,5115,1990,5080,1989,637,672,1.0,0.0,1,2.0,6,6,637,112.0,0.7321541905403137,0.3354101777076721
5052386,4329987,3984044,5752,2329,1982,278,1976,3423,5474,1.0,0.0,3,9.0,5,1,1162,238.0,0.43528684973716736,0.28830045461654663
5054756,4616392,4310606,5759,3939,1986,2203,1982,1820,3556,1.0,0.0,5,2.0,2,2,595,1764.0,0.3897024989128113,0.08516223728656769
5055198,4631050,4011223,5759,4009,1986,432,1977,1750,5327,1.0,0.0,9,10.0,5,1,140,1036.0,0.7235741019248962,0.12789621949195862
5060255,4232199,4605189,5773,1769,1980,3876,1986,4004,1897,1.0,0.0,14,3.0,2,3,175,966.0,0.6005537509918213,0.28457140922546387
5060233,4879722,4386919,5773,5059,1989,2714,1983,714,3059,1.0,0.0,2,3.0,1,1,154,1771.0,0.6190217137336731,0.10968019813299179
5062130,4539696,4542198,5780,3533,1985,3547,1985,2247,2233,1.0,0.0,7,1.0,2,1,42,2233.0,0.6024834513664246,0.2717081606388092
5070286,4430022,4474334,5815,2959,1984,3197,1984,2856,2618,1.0,0.0,2,3.0,2,3,672,567.0,0.2908073961734772,0.22345595061779022
5071041,4632274,4592095,5822,4016,1986,3799,1986,1806,2023,0.0,0.0,2,3.0,1,1,308,112.0,0.3666072487831116,0.0608077272772789
5072705,4826410,4105757,5829,4870,1989,950,1978,959,4879,0.0,0.0,1,6.0,2,1,959,1267.0,0.6684848666191101,0.1680389791727066
5072503,4914798,4316699,5829,5213,1990,2245,1982,616,3584,1.0,0.0,1,3.0,3,7,616,1533.0,0.2428087294101715,0.20719482004642487
5075256,4664938,4425659,5836,4149,1987,2931,1984,1687,2905,0.0,0.0,5,4.0,7,3,434,1932.0,0.5914066433906555,0.42016732692718506
5075767,4700399,4046745,5836,4303,1987,614,1977,1533,5222,0.0,0.0,9,3.0,6,2,105,252.0,0.6255435943603516,0.0729232057929039
5076903,4664771,4188461,5843,4149,1987,1503,1980,1694,4340,1.0,0.0,1,2.0,5,1,1694,2639.0,0.6637688279151917,0.32813209295272827
5084645,4760302,4560388,5871,4590,1988,3645,1985,1281,2226,1.0,0.0,2,3.0,1,1,315,231.0,0.4386846423149109,0.19013184309005737
5083929,4963104,4061174,5871,5402,1990,705,1977,469,5166,1.0,0.0,1,2.0,5,1,469,714.0,0.5618261098861694,0.21969860792160034
5085935,4356523,4318980,5878,2490,1982,2259,1982,3388,3619,0.5,0.0,20,15.0,5,2,14,119.0,0.4473375976085663,0.14997625350952148
5089932,4610969,4450498,5892,3904,1986,3064,1984,1988,2828,1.0,0.0,20,2.0,7,1,49,2303.0,0.7379266619682312,0.20766288042068481
5092616,4958843,4164940,5906,5381,1990,1328,1979,525,4578,1.0,0.0,1,3.0,2,2,525,903.0,0.45352640748023987,0.18315590918064117
5094107,4116050,4654827,5913,999,1978,4107,1987,4914,1806,1.0,0.0,11,6.0,1,3,301,70.0,0.5463773012161255,0.1613943874835968
5095747,4114441,4730594,5920,992,1978,4457,1988,4928,1463,1.0,0.0,13,5.0,2,6,231,434.0,0.5327073335647583,0.19684939086437225
5097564,4498213,4005518,5927,3330,1985,397,1977,2597,5530,1.0,0.0,2,10.0,1,2,28,966.0,0.5862088203430176,0.24992573261260986
5099529,4675929,4129488,5934,4198,1987,1076,1978,1736,4858,1.0,0.0,3,5.0,4,3,1288,1561.0,0.3515935242176056,0.13318169116973877
5102381,4919417,4621732,5941,5227,1990,3967,1986,714,1974,1.0,0.0,4,4.0,3,2,35,35.0,0.6189382076263428,0.4490296542644501
5102960,4859722,4007539,5941,4982,1989,411,1977,959,5530,1.0,0.0,3,3.0,1,3,259,448.0,0.6090887188911438,0.23103594779968262
5104436,4693982,4827557,5948,4275,1987,4877,1989,1673,1071,0.0,0.0,2,2.0,1,1,273,819.0,0.5498074889183044,0.16201408207416534
5105827,4858624,4327236,5955,4982,1989,2308,1982,973,3647,1.0,0.0,1,3.0,2,2,973,84.0,0.47577470541000366,-0.0037754683289676905
5107829,4456223,4271387,5962,3099,1984,1979,1981,2863,3983,0.0,0.0,13,7.0,1,3,161,595.0,0.4511301517486572,0.23207831382751465
5108681,4154893,4494841,5962,1230,1979,3309,1985,4732,2653,0.0,0.0,9,4.0,1,5,224,322.0,0.38591811060905457,0.3766744136810303
5109925,5024273,4600903,5969,5647,1991,3848,1986,322,2121,1.0,0.0,1,2.0,2,2,322,1183.0,0.5260074734687805,0.08252489566802979
5109821,4905649,4750463,5969,5178,1990,4548,1988,791,1421,0.5,0.0,5,3.0,3,2,112,1015.0,0.4281359314918518,0.455221951007843
5113764,4393779,4940411,5983,2756,1983,5304,1990,3227,679,1.0,0.0,7,4.0,3,10,70,224.0,0.3288029134273529,0.14449502527713776
5113956,4945997,3996079,5983,5332,1990,341,1976,651,5642,1.0,0.0,1,11.0,9,1,651,147.0,0.6053638458251953,0.19758182764053345
5113889,4405458,4042403,5983,2819,1983,593,1977,3164,5390,0.0,0.0,10,3.0,2,2,21,4823.0,0.5335617661476135,0.02864140458405018
5113771,4644878,4065819,5983,4072,1987,733,1978,1911,5250,1.0,0.0,3,2.0,6,1,1281,4137.0,0.4116629958152771,0.24707487225532532
5116008,4564164,4771817,5990,3666,1986,4646,1988,2324,1344,0.0,0.0,4,2.0,1,4,224,7.0,0.6482917070388794,0.49969229102134705
5119264,4771356,4078199,5997,4639,1988,796,1978,1358,5201,0.5,0.0,1,7.0,2,3,1358,315.0,0.4749773442745209,0.37267351150512695
5126616,4758228,4577619,6025,4583,1988,3736,1986,1442,2289,0.0,0.0,14,5.0,6,10,21,126.0,0.1986779272556305,0.20947769284248352
5125906,4160451,4783925,6025,1286,1979,4702,1988,4739,1323,1.0,0.0,8,3.0,1,1,567,476.0,0.3540824055671692,0.2947635352611542
5125974,4954537,4452056,6025,5360,1990,3078,1984,665,2947,0.5,0.0,4,6.0,11,2,0,462.0,0.6071418523788452,0.3552272915840149
5130958,4569881,3996512,6039,3694,1986,341,1976,2345,5698,1.0,0.0,26,2.0,13,1,77,3178.0,0.3990585207939148,0.003109406214207411
5130265,4878015,4366127,6039,5052,1989,2553,1982,987,3486,0.5,0.0,3,3.0,2,2,98,189.0,0.4137880206108093,0.2441302090883255
5129816,4850841,4769206,6039,4954,1989,4632,1988,1085,1407,1.0,1.0,2,4.0,2,3,455,28.0,0.6886746287345886,0.32744094729423523
5132574,4604731,4636910,6046,3869,1986,4030,1987,2177,2016,0.5,0.0,7,2.0,7,2,280,644.0,0.5659513473510742,0.44831621646881104
5131918,4934009,4619941,6046,5283,1990,3953,1986,763,2093,0.5,0.0,2,6.0,7,1,189,63.0,0.5789851546287537,0.09141600877046585
5136312,4415247,4216495,6060,2875,1983,1678,1980,3185,4382,1.0,0.5,7,3.0,5,3,434,119.0,0.5397316813468933,0.3623094856739044
5135269,h439,4721772,6060,4443,1988,4408,1988,1617,1652,1.0,0.0,1,3.0,5,1,1617,448.0,0.45379120111465454,0.15479175746440887
5140058,4431699,4936754,6074,2966,1984,5290,1990,3108,784,0.3333333333333333,0.0,3,1.0,1,4,98,784.0,0.574860692024231,0.22421672940254211
5139472,4627618,4751260,6074,3995,1986,4548,1988,2079,1526,1.0,0.0,15,10.0,2,9,14,7.0,0.57538241147995,0.15666405856609344
5142699,4743864,4372383,6081,4513,1988,2595,1983,1568,3486,0.0,0.0,5,1.0,1,3,7,3486.0,0.4689123034477234,0.1440565586090088
5147063,4875361,4532713,6102,5045,1989,3505,1985,1057,2597,0.0,0.0,8,6.0,2,1,14,476.0,0.3567713797092438,0.04783545061945915
5150850,4811915,4715102,6116,4821,1989,4380,1987,1295,1736,1.0,0.0,2,2.0,1,5,693,1085.0,0.6810733675956726,0.2728710472583771
5153806,4584622,4744521,6123,3764,1986,4520,1988,2359,1603,1.0,0.0,14,2.0,2,4,140,343.0,0.5384130477905273,0.10253014415502548
5154658,4932913,5063693,6130,5276,1990,5794,1991,854,336,1.0,0.0,3,1.0,16,10,98,336.0,0.42798054218292236,0.14545553922653198
5154831,4792413,4192838,6130,4737,1988,1531,1980,1393,4599,0.0,0.0,4,5.0,3,1,119,119.0,0.3619794249534607,0.27937233448028564
5156313,4183239,4012541,6137,1475,1980,439,1977,4662,5698,0.0,0.0,5,4.0,1,1,210,3640.0,0.4281949996948242,0.05156548321247101
5157327,5034683,5052873,6137,5682,1991,5752,1991,455,385,1.0,0.0,2,1.0,4,4,119,385.0,0.6313636898994446,0.18706926703453064
5156659,4936871,4162319,6137,5290,1990,1300,1979,847,4837,0.0,0.0,2,4.0,5,2,49,1449.0,0.5183067321777344,0.13491635024547577
5156338,4646971,4201333,6137,4079,1987,1587,1980,2058,4550,0.5,0.0,3,9.0,6,1,63,770.0,0.7277857065200806,0.24275298416614532
5159690,4862347,4275129,6144,4989,1989,2000,1981,1155,4144,1.0,0.0,2,2.0,11,3,7,3626.0,0.4541795253753662,0.044334616512060165
5157829,4636726,4330127,6144,4030,1987,2329,1982,2114,3815,0.0,0.0,7,4.0,3,3,567,868.0,0.678803563117981,0.20538219809532166
5159238,4249105,4252766,6144,1860,1981,1881,1981,4284,4263,1.0,0.0,1,3.0,2,3,4284,3059.0,0.6976003646850586,0.20830674469470978
5165957,4871619,5032897,6172,5024,1989,5675,1991,1148,497,0.0,0.0,2,2.0,7,16,231,217.0,0.43259939551353455,0.18181174993515015
5166951,5056109,4640245,6172,5759,1991,4051,1987,413,2121,1.0,0.0,6,3.0,10,4,7,861.0,0.3505348861217499,0.15416841208934784
5168418,4485366,4757354,6179,3253,1984,4576,1988,2926,1603,0.5,0.0,1,3.0,1,2,2926,616.0,0.3855651617050171,0.09293778985738754
5170248,4677483,4277503,6186,4198,1987,2014,1981,1988,4172,1.0,0.0,10,4.0,3,1,196,329.0,0.5974816679954529,0.243062362074852
5170073,5036232,4930447,6186,5689,1991,5269,1990,497,917,1.0,0.0,2,1.0,11,9,217,917.0,0.4428090751171112,0.16012424230575562
5171121,4579496,4025625,6193,3743,1986,509,1977,2450,5684,0.0,0.0,3,2.0,9,1,973,3563.0,0.7458080649375916,0.03898174688220024
5173068,4837859,4948117,6200,4912,1989,5339,1990,1288,861,0.0,0.0,2,2.0,5,2,315,21.0,0.3358081579208374,0.4613725244998932
5173604,4736101,4995648,6200,4478,1988,5535,1991,1722,665,0.5,0.0,7,1.0,2,4,147,665.0,0.7148582339286804,0.18567031621932983
5173463,4356338,4121022,6200,2490,1982,1020,1978,3710,5180,0.0,0.0,15,3.0,7,1,7,595.0,0.47790855169296265,0.20125223696231842
5175068,4803137,4055647,6207,4786,1989,663,1977,1421,5544,1.0,0.0,4,2.0,3,1,224,840.0,0.5714059472084045,0.13975705206394196
5174987,4675173,4862812,6207,4191,1987,4996,1989,2016,1211,0.5,0.0,18,1.0,3,2,112,1211.0,0.5671994090080261,-0.054174717515707016
5176110,4422411,3999509,6214,2917,1983,362,1976,3297,5852,1.0,0.0,3,3.0,3,1,637,2660.0,0.4649702310562134,0.1882062405347824
5179184,4319032,4445603,6221,2259,1982,3043,1984,3962,3178,0.5,0.0,11,12.0,3,1,553,56.0,0.5852069854736328,0.08718161284923553
5179742,4668562,4911681,6228,4163,1987,5199,1990,2065,1029,0.0,0.0,9,2.0,15,3,98,147.0,0.3240504562854767,0.3234074115753174
5182571,4528242,4479168,6235,3477,1985,3218,1984,2758,3017,0.0,0.0,9,3.0,4,1,1071,679.0,0.6024444103240967,0.2712859809398651
5181625,4186845,4010432,6235,1496,1980,425,1977,4739,5810,1.0,0.0,12,11.0,1,1,441,938.0,0.390919953584671,0.3235413432121277
5181747,4576671,4669888,6235,3729,1986,4170,1987,2506,2065,0.0,0.0,6,1.0,2,2,105,2065.0,0.48336467146873474,0.1809448003768921
5183186,4473185,4781014,6242,3190,1984,4688,1988,3052,1554,0.0,0.0,5,2.0,2,5,231,1162.0,0.5132918357849121,0.09555988013744354
5185758,4636611,4088276,6249,4030,1987,859,1978,2219,5390,0.0,0.0,3,9.0,7,1,511,196.0,0.3366892635822296,0.14521725475788116
5184977,4091641,4511992,6249,880,1978,3393,1985,5369,2856,1.0,0.0,9,2.0,1,2,1540,1519.0,0.6489001512527466,0.0916200503706932
5186093,4744389,4423666,6256,4520,1988,2924,1984,1736,3332,1.0,0.0,4,4.0,6,1,511,1155.0,0.4774170517921448,0.1556892842054367
5186638,5015946,4407087,6256,5612,1991,2833,1983,644,3423,0.0,0.0,2,5.0,2,3,245,2170.0,0.4330229163169861,0.29924723505973816
5187664,4847769,4290038,6256,4940,1989,2084,1981,1316,4172,1.0,0.0,6,2.0,3,2,49,2716.0,0.5286293625831604,0.4974060654640198
5193254,4788752,4469079,6284,4723,1988,3169,1984,1561,3115,0.0,0.0,4,1.0,4,1,154,3115.0,0.547281801700592,0.13107411563396454
5199409,5040513,4513675,6305,5710,1991,3407,1985,595,2898,1.0,0.0,2,2.0,5,3,301,1918.0,0.5903279185295105,0.17140163481235504
5203015,4768220,4349779,6312,4625,1988,2448,1982,1687,3864,1.0,0.0,13,5.0,6,2,21,721.0,0.639882504940033,0.3477945625782013
5204960,4558413,4210688,6319,3631,1985,1643,1980,2688,4676,1.0,0.0,58,9.0,1,2,7,420.0,0.49041178822517395,0.14449843764305115
5204248,4622301,4974716,6319,3967,1986,5451,1990,2352,868,0.5,0.0,1,3.0,3,6,2352,56.0,0.29124656319618225,0.2966119647026062
5207971,4834924,4258803,6333,4898,1989,1916,1981,1435,4417,1.0,0.0,1,4.0,7,1,1435,2268.0,0.6437397003173828,0.311665803194046
5209348,4174035,4157325,6340,1412,1979,1251,1979,4928,5089,0.0,0.0,2,7.0,2,5,1435,2156.0,0.34604424238204956,0.09694306552410126
5211874,4501681,4585258,6347,3344,1985,3771,1986,3003,2576,0.0,0.0,11,4.0,1,1,42,1015.0,0.4418589770793915,0.13905858993530273
5212723,5003592,4343444,6347,5563,1991,2413,1982,784,3934,1.0,0.0,2,4.0,3,5,196,882.0,0.6868741512298584,0.19813615083694458
5213938,4789617,4255369,6354,4723,1988,1895,1981,1631,4459,0.5,0.0,4,2.0,6,2,336,2905.0,0.5863230228424072,0.15065118670463562
5214433,5113193,4153661,6354,5976,1992,1223,1979,378,5131,1.0,0.0,1,18.0,6,1,378,14.0,0.45473143458366394,0.2122163474559784
5213366,4610463,4396786,6354,3904,1986,2770,1983,2450,3584,0.5,0.0,7,7.0,1,2,133,560.0,0.6387802958488464,0.22333914041519165
5216091,4460736,4205773,6361,3120,1984,1615,1980,3241,4746,1.0,0.0,8,5.0,1,1,42,1673.0,0.4579165279865265,0.1387646496295929
5221401,4778548,4364755,6382,4674,1988,2546,1982,1708,3836,0.3333333333333333,0.0,7,3.0,3,1,399,399.0,0.4758676588535309,0.21479396522045135
5223907,5131740,4057724,6389,6046,1992,677,1977,343,5712,1.0,1.0,1,4.0,3,1,343,4424.0,0.45817849040031433,0.1172921359539032
5228286,5022225,5023250,6410,5640,1991,5640,1991,770,770,0.0,0.0,1,2.0,12,1,770,77.0,0.7548417448997498,0.03290760889649391
5229991,4991168,4576652,6410,5514,1991,3729,1986,896,2681,1.0,0.0,4,13.0,5,6,28,35.0,0.32034313678741455,0.15183159708976746
5230333,5027440,5026680,6417,5661,1991,5654,1991,756,763,0.0,0.0,2,1.0,3,2,273,763.0,0.6581286191940308,0.13592228293418884
5233679,4422719,4247668,6424,2917,1983,1853,1981,3507,4571,1.0,0.0,50,2.0,6,1,91,3948.0,0.46670642495155334,0.11550441384315491
5233450,5084777,4054164,6424,5871,1992,656,1977,553,5768,1.0,0.0,4,7.0,4,1,28,1008.0,0.5532355308532715,0.22016441822052002
5233602,4985886,4082756,6424,5493,1991,824,1978,931,5600,0.5,0.0,1,2.0,6,1,931,3458.0,0.35590025782585144,0.08470592647790909
5236173,5114077,4911038,6438,5983,1992,5199,1990,455,1239,0.0,0.0,2,4.0,4,3,161,266.0,0.27733638882637024,0.2768184244632721
5239247,4174237,4470190,6445,1412,1979,3176,1984,5033,3269,0.0,0.0,19,9.0,4,4,231,21.0,0.5371888279914856,0.15756778419017792
5242183,4154452,4178098,6459,1230,1979,1440,1979,5229,5019,1.0,0.0,7,7.0,3,2,952,77.0,0.7735705971717834,0.19950351119041443
5242595,4876100,3988775,6459,5045,1989,299,1976,1414,6160,0.0,0.0,1,4.0,3,1,1414,3948.0,0.29754018783569336,0.12544666230678558
5244464,4574798,4598913,6466,3722,1986,3841,1986,2744,2625,1.0,0.0,4,2.0,5,2,35,511.0,0.32708343863487244,0.27418139576911926
5244984,5135991,5074245,6466,6060,1992,5836,1991,406,630,1.0,0.0,1,1.0,1,2,406,630.0,0.9800654053688049,0.1713627129793167
5247349,4558340,4921245,6473,3631,1985,5234,1990,2842,1239,1.0,0.0,10,2.0,2,6,56,616.0,0.5463900566101074,0.008281773887574673
5246723,4609560,4446600,6473,3897,1986,3050,1984,2576,3423,1.0,0.0,4,10.0,6,2,868,441.0,0.41253361105918884,0.2210497409105301
5247754,4568287,4066353,6480,3687,1986,733,1978,2793,5747,1.0,0.0,2,4.0,4,2,2044,14.0,0.22360223531723022,0.263542503118515
5251323,4757444,4498169,6487,4576,1988,3323,1985,1911,3164,1.0,0.0,8,10.0,7,3,301,602.0,0.7073385715484619,0.3197782635688782
